user_id,timestamp,event_type,source_tower_id,source_lat,source_lon,source_area,dest_tower_id,dest_lat,dest_lon,dest_area,duration_seconds,day_of_week,hour_of_day,home_area,work_area
USR_0014,2025-03-19 15:59:56,call,TWR_017,19.129255,72.914839,Powai,TWR_015,19.115199,72.869373,Andheri West,46,Wednesday,15,Navy Nagar,Powai
USR_0345,2025-03-19 16:00:01,sms,TWR_008,19.056314,72.829641,Lower Parel,TWR_018,19.167369,72.850289,Goregaon,0,Wednesday,16,Mulund,Lower Parel
USR_0146,2025-03-19 16:00:02,data_session,TWR_028,19.07071,72.882671,Wadala,TWR_028,19.076823,72.880684,Wadala,486,Wednesday,16,Kandivali,Lower Parel
USR_0031,2025-03-19 16:00:02,data_session,TWR_025,19.13701,72.917962,Vikhroli,TWR_025,19.136024,72.914936,Vikhroli,51,Wednesday,16,Andheri West,Vikhroli
USR_0469,2025-03-19 16:00:03,call,TWR_025,19.140036,72.918026,Vikhroli,TWR_018,19.167669,72.852474,Goregaon,290,Wednesday,16,Navy Nagar,Vikhroli
USR_0447,2025-03-19 16:00:03,sms,TWR_007,19.068935,72.874682,BKC,TWR_009,19.119316,72.84397,Dadar,0,Wednesday,16,Colaba,BKC
USR_0484,2025-03-19 16:00:03,data_session,TWR_019,19.188788,72.847373,Malad,TWR_019,19.187842,72.845001,Malad,470,Wednesday,16,Andheri West,Nariman Point
USR_0488,2025-03-19 16:00:08,sms,TWR_022,19.219921,72.982256,Thane,TWR_010,19.135477,72.835918,Mahim,0,Wednesday,16,Girgaon,Thane
USR_0101,2025-03-19 16:00:08,data_session,TWR_013,19.108537,72.86626,Sion,TWR_013,19.11019,72.866641,Sion,677,Wednesday,16,Mahim,Sion
USR_0079,2025-03-19 16:00:09,data_session,TWR_013,19.112489,72.870995,Sion,TWR_013,19.111761,72.87215,Sion,296,Wednesday,16,Ghatkopar,Powai
USR_0359,2025-03-19 16:00:10,data_session,TWR_002,19.018261,72.846736,Colaba,TWR_002,19.018698,72.846837,Colaba,418,Wednesday,16,Sion,Nariman Point
USR_0162,2025-03-19 16:00:10,data_session,TWR_028,19.074158,72.879457,Wadala,TWR_028,19.070438,72.882097,Wadala,193,Wednesday,16,Bandra West,Lower Parel
USR_0489,2025-03-19 16:00:11,call,TWR_020,19.21023,72.840451,Kandivali,TWR_027,19.103288,72.891029,Ghatkopar,48,Wednesday,16,Kandivali,Marine Lines
USR_0408,2025-03-19 16:00:12,call,TWR_016,19.11797,72.878532,Andheri East,TWR_010,19.140957,72.835148,Mahim,134,Wednesday,16,Mulund,Andheri East
USR_0032,2025-03-19 16:00:12,call,TWR_015,19.117116,72.870821,Andheri West,TWR_013,19.113214,72.866853,Sion,13,Wednesday,16,Goregaon,Powai
USR_0447,2025-03-19 16:00:14,call,TWR_029,19.043539,72.821673,Haji Ali,TWR_016,19.121513,72.879066,Andheri East,12,Wednesday,16,Colaba,BKC
USR_0197,2025-03-19 16:00:16,call,TWR_011,19.052914,72.841985,Bandra West,TWR_015,19.109714,72.870368,Andheri West,160,Wednesday,16,Goregaon,Wadala
USR_0330,2025-03-19 16:00:16,sms,TWR_008,19.055857,72.830329,Lower Parel,TWR_020,19.212527,72.842128,Kandivali,0,Wednesday,16,Bandra West,Lower Parel
USR_0423,2025-03-19 16:00:17,call,TWR_021,19.230726,72.855562,Borivali,TWR_017,19.126523,72.916271,Powai,22,Wednesday,16,Girgaon,Borivali
USR_0205,2025-03-19 16:00:18,data_session,TWR_030,19.176513,72.945554,Mulund,TWR_030,19.179336,72.947276,Mulund,760,Wednesday,16,Mulund,Andheri West
USR_0282,2025-03-19 16:00:19,sms,TWR_014,19.126733,72.837143,Kurla,TWR_014,19.126714,72.837397,Kurla,0,Wednesday,16,Goregaon,Powai
USR_0042,2025-03-19 16:00:21,sms,TWR_008,19.053909,72.831305,Lower Parel,TWR_011,19.050568,72.837941,Bandra West,0,Wednesday,16,Sion,Lower Parel
USR_0238,2025-03-19 16:00:22,call,TWR_024,19.041981,72.817829,Nariman Point,TWR_024,19.038793,72.819301,Nariman Point,26,Wednesday,16,Kandivali,Nariman Point
USR_0315,2025-03-19 16:00:24,call,TWR_004,19.052953,72.841671,Girgaon,TWR_019,19.182188,72.846201,Malad,126,Wednesday,16,Girgaon,Nariman Point
USR_0286,2025-03-19 16:00:24,sms,TWR_008,19.055884,72.82772,Lower Parel,TWR_016,19.116912,72.880669,Andheri East,0,Wednesday,16,Chembur,Lower Parel
USR_0371,2025-03-19 16:00:24,data_session,TWR_024,19.044351,72.818102,Nariman Point,TWR_024,19.041849,72.8224,Nariman Point,105,Wednesday,16,Mahim,Nariman Point
USR_0238,2025-03-19 16:00:25,data_session,TWR_024,19.044412,72.819371,Nariman Point,TWR_024,19.043762,72.820039,Nariman Point,58,Wednesday,16,Kandivali,Nariman Point
USR_0260,2025-03-19 16:00:26,call,TWR_010,19.140509,72.839395,Mahim,TWR_005,19.087635,72.863605,Mumbai Central,80,Wednesday,16,Mulund,Mahim
USR_0481,2025-03-19 16:00:28,data_session,TWR_020,19.209441,72.842106,Kandivali,TWR_020,19.209667,72.84018,Kandivali,159,Wednesday,16,Bandra West,Wadala
USR_0311,2025-03-19 16:00:28,data_session,TWR_013,19.110983,72.868078,Sion,TWR_013,19.11153,72.868916,Sion,73,Wednesday,16,Haji Ali,Sion
USR_0327,2025-03-19 16:00:29,call,TWR_008,19.058522,72.833964,Lower Parel,TWR_001,19.075913,72.878228,Churchgate,120,Wednesday,16,Mahim,Lower Parel
USR_0263,2025-03-19 16:00:29,data_session,TWR_010,19.137307,72.832954,Mahim,TWR_010,19.139131,72.835489,Mahim,375,Wednesday,16,Mahim,Worli
USR_0318,2025-03-19 16:00:30,data_session,TWR_011,19.057559,72.837638,Bandra West,TWR_011,19.054234,72.842203,Bandra West,11,Wednesday,16,Wadala,Bandra West
USR_0211,2025-03-19 16:00:30,data_session,TWR_007,19.069943,72.880443,BKC,TWR_007,19.07252,72.87906,BKC,1623,Wednesday,16,Mahim,BKC
USR_0222,2025-03-19 16:00:30,data_session,TWR_007,19.070708,72.878135,BKC,TWR_007,19.068886,72.879058,BKC,109,Wednesday,16,Goregaon,BKC
USR_0367,2025-03-19 16:00:31,call,TWR_016,19.11873,72.884163,Andheri East,TWR_006,19.062113,72.825024,Worli,16,Wednesday,16,Mulund,Andheri East
USR_0471,2025-03-19 16:00:31,data_session,TWR_014,19.126286,72.832677,Kurla,TWR_014,19.124453,72.839329,Kurla,311,Wednesday,16,Kandivali,Marine Lines
USR_0186,2025-03-19 16:00:38,sms,TWR_025,19.137531,72.916228,Vikhroli,TWR_026,19.026008,72.855204,Navy Nagar,0,Wednesday,16,Chembur,Vikhroli
USR_0416,2025-03-19 16:00:38,data_session,TWR_001,19.077484,72.878553,Churchgate,TWR_001,19.076107,72.877993,Churchgate,469,Wednesday,16,Kandivali,Lower Parel
USR_0437,2025-03-19 16:00:39,sms,TWR_017,19.12548,72.915723,Powai,TWR_029,19.042075,72.824796,Haji Ali,0,Wednesday,16,Sion,Andheri East
USR_0222,2025-03-19 16:00:39,sms,TWR_007,19.066446,72.876129,BKC,TWR_025,19.13945,72.917258,Vikhroli,0,Wednesday,16,Goregaon,BKC
USR_0321,2025-03-19 16:00:40,data_session,TWR_002,19.017199,72.850059,Colaba,TWR_002,19.018112,72.846947,Colaba,20,Wednesday,16,Colaba,Powai
USR_0316,2025-03-19 16:00:40,data_session,TWR_006,19.062851,72.831823,Worli,TWR_006,19.058433,72.833266,Worli,225,Wednesday,16,Thane,Worli
USR_0352,2025-03-19 16:00:41,sms,TWR_006,19.060066,72.829143,Worli,TWR_010,19.141738,72.838062,Mahim,0,Wednesday,16,Bandra West,Thane
USR_0364,2025-03-19 16:00:42,call,TWR_017,19.128422,72.914988,Powai,TWR_024,19.046935,72.818647,Nariman Point,57,Wednesday,16,Haji Ali,Powai
USR_0205,2025-03-19 16:00:42,data_session,TWR_014,19.125753,72.839067,Kurla,TWR_014,19.125222,72.840197,Kurla,402,Wednesday,16,Mulund,Andheri West
USR_0419,2025-03-19 16:00:43,data_session,TWR_027,19.100853,72.888319,Ghatkopar,TWR_027,19.098913,72.88784,Ghatkopar,33,Wednesday,16,Mahim,Andheri East
USR_0209,2025-03-19 16:00:44,call,TWR_019,19.189588,72.847474,Malad,TWR_027,19.100081,72.888804,Ghatkopar,67,Wednesday,16,Malad,Powai
USR_0186,2025-03-19 16:00:44,call,TWR_025,19.137163,72.913659,Vikhroli,TWR_004,19.054177,72.841989,Girgaon,393,Wednesday,16,Chembur,Vikhroli
USR_0282,2025-03-19 16:00:45,data_session,TWR_003,19.031726,72.841464,Marine Lines,TWR_003,19.036264,72.838034,Marine Lines,53,Wednesday,16,Goregaon,Powai
USR_0296,2025-03-19 16:00:45,data_session,TWR_011,19.054588,72.838725,Bandra West,TWR_011,19.056977,72.837134,Bandra West,121,Wednesday,16,Bandra West,BKC
USR_0168,2025-03-19 16:00:48,data_session,TWR_030,19.17496,72.948864,Mulund,TWR_030,19.177562,72.945685,Mulund,579,Wednesday,16,Kandivali,Mulund
USR_0280,2025-03-19 16:00:49,data_session,TWR_006,19.06023,72.826682,Worli,TWR_006,19.063209,72.831792,Worli,428,Wednesday,16,Goregaon,Worli
USR_0005,2025-03-19 16:00:49,call,TWR_001,19.075899,72.876041,Churchgate,TWR_020,19.210577,72.843034,Kandivali,26,Wednesday,16,Andheri West,Churchgate
USR_0438,2025-03-19 16:00:49,data_session,TWR_001,19.076922,72.877782,Churchgate,TWR_001,19.076424,72.88046,Churchgate,26,Wednesday,16,Mulund,Churchgate
USR_0295,2025-03-19 16:00:53,data_session,TWR_027,19.098336,72.889052,Ghatkopar,TWR_027,19.099432,72.888785,Ghatkopar,15,Wednesday,16,Navy Nagar,Andheri East
USR_0034,2025-03-19 16:00:53,call,TWR_003,19.031517,72.841192,Marine Lines,TWR_028,19.073204,72.882592,Wadala,16,Wednesday,16,Bandra East,Marine Lines
USR_0370,2025-03-19 16:00:53,data_session,TWR_008,19.049644,72.830017,Lower Parel,TWR_008,19.055497,72.828808,Lower Parel,27,Wednesday,16,Kandivali,Lower Parel
USR_0292,2025-03-19 16:00:53,sms,TWR_024,19.042858,72.81743,Nariman Point,TWR_008,19.053557,72.826939,Lower Parel,0,Wednesday,16,Kurla,Nariman Point
USR_0234,2025-03-19 16:00:54,sms,TWR_010,19.139528,72.838482,Mahim,TWR_025,19.139969,72.918676,Vikhroli,0,Wednesday,16,Malad,BKC
USR_0090,2025-03-19 16:00:55,sms,TWR_010,19.135484,72.839193,Mahim,TWR_022,19.218184,72.981016,Thane,0,Wednesday,16,Mahim,BKC
USR_0481,2025-03-19 16:00:58,call,TWR_028,19.078195,72.881067,Wadala,TWR_015,19.112287,72.869245,Andheri West,46,Wednesday,16,Bandra West,Wadala
USR_0489,2025-03-19 16:00:58,data_session,TWR_020,19.210466,72.839849,Kandivali,TWR_020,19.208553,72.842696,Kandivali,164,Wednesday,16,Kandivali,Marine Lines
USR_0370,2025-03-19 16:00:59,call,TWR_008,19.053823,72.831604,Lower Parel,TWR_030,19.181274,72.950919,Mulund,38,Wednesday,16,Kandivali,Lower Parel
USR_0252,2025-03-19 16:01:02,data_session,TWR_016,19.120783,72.879885,Andheri East,TWR_016,19.120062,72.880072,Andheri East,244,Wednesday,16,Goregaon,Andheri East
USR_0456,2025-03-19 16:01:09,data_session,TWR_017,19.125934,72.912677,Powai,TWR_017,19.127562,72.914378,Powai,96,Wednesday,16,Chembur,Powai
USR_0103,2025-03-19 16:01:22,call,TWR_025,19.137657,72.916518,Vikhroli,TWR_024,19.045328,72.819486,Nariman Point,228,Wednesday,16,Malad,Vikhroli
USR_0176,2025-03-19 16:01:29,call,TWR_016,19.119964,72.882258,Andheri East,TWR_021,19.228494,72.853983,Borivali,88,Wednesday,16,Andheri West,Andheri East
USR_0109,2025-03-19 16:01:52,sms,TWR_008,19.053133,72.830798,Lower Parel,TWR_019,19.185382,72.845784,Malad,0,Wednesday,16,Goregaon,Lower Parel
USR_0391,2025-03-19 16:02:52,call,TWR_027,19.101684,72.888488,Ghatkopar,TWR_013,19.112435,72.869041,Sion,205,Wednesday,16,Kandivali,Ghatkopar
USR_0229,2025-03-19 16:03:49,data_session,TWR_025,19.138542,72.918306,Vikhroli,TWR_025,19.142918,72.920334,Vikhroli,167,Wednesday,16,Goregaon,Vikhroli
USR_0464,2025-03-19 16:04:55,call,TWR_016,19.119989,72.879131,Andheri East,TWR_010,19.138108,72.838101,Mahim,133,Wednesday,16,Wadala,Andheri East
USR_0300,2025-03-19 16:05:57,data_session,TWR_008,19.054158,72.829651,Lower Parel,TWR_008,19.057374,72.830379,Lower Parel,76,Wednesday,16,Bandra East,Lower Parel
USR_0109,2025-03-19 16:06:28,sms,TWR_020,19.207875,72.842358,Kandivali,TWR_030,19.176224,72.944554,Mulund,0,Wednesday,16,Goregaon,Lower Parel
USR_0389,2025-03-19 16:07:13,sms,TWR_025,19.141317,72.913881,Vikhroli,TWR_016,19.119214,72.882909,Andheri East,0,Wednesday,16,Mulund,Vikhroli
USR_0372,2025-03-19 16:07:27,data_session,TWR_003,19.033789,72.838637,Marine Lines,TWR_003,19.030352,72.840733,Marine Lines,218,Wednesday,16,Malad,Marine Lines
USR_0195,2025-03-19 16:07:46,call,TWR_007,19.06932,72.875934,BKC,TWR_027,19.097682,72.891726,Ghatkopar,116,Wednesday,16,Thane,Nariman Point
USR_0020,2025-03-19 16:08:16,data_session,TWR_016,19.117993,72.883724,Andheri East,TWR_016,19.117762,72.881833,Andheri East,14,Wednesday,16,Borivali,Andheri East
USR_0330,2025-03-19 16:08:32,sms,TWR_011,19.054318,72.840434,Bandra West,TWR_005,19.086348,72.868044,Mumbai Central,0,Wednesday,16,Bandra West,Lower Parel
USR_0020,2025-03-19 16:08:37,data_session,TWR_016,19.119879,72.882738,Andheri East,TWR_016,19.122294,72.878769,Andheri East,212,Wednesday,16,Borivali,Andheri East
USR_0048,2025-03-19 16:09:41,sms,TWR_003,19.03188,72.842634,Marine Lines,TWR_029,19.040236,72.820623,Haji Ali,0,Wednesday,16,Kandivali,Marine Lines
USR_0445,2025-03-19 16:10:01,data_session,TWR_026,19.027231,72.853279,Navy Nagar,TWR_026,19.025231,72.857838,Navy Nagar,177,Wednesday,16,Wadala,Churchgate
USR_0294,2025-03-19 16:10:13,data_session,TWR_008,19.054246,72.83258,Lower Parel,TWR_008,19.054632,72.829152,Lower Parel,85,Wednesday,16,Goregaon,Lower Parel
USR_0276,2025-03-19 16:10:31,call,TWR_003,19.03283,72.839255,Marine Lines,TWR_013,19.112037,72.868793,Sion,99,Wednesday,16,Haji Ali,Marine Lines
USR_0469,2025-03-19 16:10:44,data_session,TWR_025,19.135928,72.917221,Vikhroli,TWR_025,19.136385,72.918336,Vikhroli,4,Wednesday,16,Navy Nagar,Vikhroli
USR_0306,2025-03-19 16:11:15,data_session,TWR_024,19.042496,72.819623,Nariman Point,TWR_024,19.041442,72.818965,Nariman Point,24,Wednesday,16,Chembur,Vikhroli
USR_0411,2025-03-19 16:11:16,call,TWR_004,19.050929,72.843163,Girgaon,TWR_006,19.056925,72.830586,Worli,98,Wednesday,16,Bandra West,Girgaon
USR_0444,2025-03-19 16:11:48,sms,TWR_024,19.04479,72.818883,Nariman Point,TWR_014,19.126016,72.835495,Kurla,0,Wednesday,16,Malad,Nariman Point
USR_0438,2025-03-19 16:12:09,sms,TWR_001,19.076156,72.874934,Churchgate,TWR_025,19.138868,72.915712,Vikhroli,0,Wednesday,16,Mulund,Churchgate
USR_0336,2025-03-19 16:12:41,call,TWR_027,19.099998,72.88731,Ghatkopar,TWR_005,19.089503,72.866165,Mumbai Central,408,Wednesday,16,Andheri West,Worli
USR_0455,2025-03-19 16:13:29,call,TWR_017,19.12717,72.915274,Powai,TWR_013,19.11112,72.867365,Sion,110,Wednesday,16,Kandivali,Powai
USR_0280,2025-03-19 16:13:29,data_session,TWR_004,19.05636,72.839701,Girgaon,TWR_004,19.054176,72.842409,Girgaon,200,Wednesday,16,Goregaon,Worli
USR_0138,2025-03-19 16:13:37,call,TWR_016,19.120436,72.881616,Andheri East,TWR_016,19.117072,72.882464,Andheri East,9,Wednesday,16,Borivali,Andheri East
USR_0218,2025-03-19 16:13:43,data_session,TWR_017,19.126811,72.918281,Powai,TWR_017,19.126758,72.911196,Powai,1514,Wednesday,16,Navy Nagar,Powai
USR_0071,2025-03-19 16:13:44,data_session,TWR_011,19.05153,72.840767,Bandra West,TWR_011,19.055076,72.839863,Bandra West,210,Wednesday,16,Bandra West,Andheri East
USR_0335,2025-03-19 16:13:47,sms,TWR_017,19.125057,72.917812,Powai,TWR_014,19.124233,72.838316,Kurla,0,Wednesday,16,Sion,Powai
USR_0270,2025-03-19 16:13:52,call,TWR_016,19.123015,72.882754,Andheri East,TWR_010,19.138722,72.841359,Mahim,212,Wednesday,16,Chembur,BKC
USR_0077,2025-03-19 16:14:24,call,TWR_029,19.046235,72.82286,Haji Ali,TWR_024,19.043784,72.815813,Nariman Point,134,Wednesday,16,Colaba,Navy Nagar
USR_0139,2025-03-19 16:15:01,data_session,TWR_024,19.044499,72.820995,Nariman Point,TWR_024,19.042565,72.820486,Nariman Point,260,Wednesday,16,Chembur,Vikhroli
USR_0448,2025-03-19 16:15:01,data_session,TWR_010,19.13662,72.837833,Mahim,TWR_010,19.13407,72.836784,Mahim,238,Wednesday,16,Bandra East,Mahim
USR_0463,2025-03-19 16:15:28,data_session,TWR_009,19.117408,72.844553,Dadar,TWR_009,19.119252,72.84648,Dadar,296,Wednesday,16,Mahim,Marine Lines
USR_0064,2025-03-19 16:15:37,sms,TWR_007,19.07232,72.877786,BKC,TWR_028,19.069764,72.886159,Wadala,0,Wednesday,16,Kandivali,BKC
USR_0391,2025-03-19 16:16:32,sms,TWR_027,19.097335,72.88845,Ghatkopar,TWR_029,19.046763,72.820644,Haji Ali,0,Wednesday,16,Kandivali,Ghatkopar
USR_0239,2025-03-19 16:16:53,data_session,TWR_010,19.13958,72.835997,Mahim,TWR_010,19.136465,72.837362,Mahim,101,Wednesday,16,Goregaon,BKC
USR_0027,2025-03-19 16:17:15,data_session,TWR_020,19.209797,72.847076,Kandivali,TWR_020,19.20751,72.841196,Kandivali,63,Wednesday,16,Kurla,Kandivali
USR_0291,2025-03-19 16:17:16,sms,TWR_001,19.075784,72.874463,Churchgate,TWR_019,19.185836,72.848053,Malad,0,Wednesday,16,Haji Ali,Churchgate
USR_0393,2025-03-19 16:18:19,call,TWR_006,19.060198,72.828457,Worli,TWR_013,19.107179,72.866361,Sion,34,Wednesday,16,Bandra East,Worli
USR_0192,2025-03-19 16:18:19,call,TWR_001,19.07701,72.877102,Churchgate,TWR_027,19.099982,72.890985,Ghatkopar,227,Wednesday,16,Mulund,Churchgate
USR_0315,2025-03-19 16:18:28,data_session,TWR_024,19.041236,72.822618,Nariman Point,TWR_024,19.043754,72.820386,Nariman Point,556,Wednesday,16,Girgaon,Nariman Point
USR_0358,2025-03-19 16:18:44,data_session,TWR_029,19.043136,72.820416,Haji Ali,TWR_029,19.041423,72.818873,Haji Ali,1071,Wednesday,16,Wadala,Lower Parel
USR_0135,2025-03-19 16:18:48,call,TWR_004,19.057728,72.841311,Girgaon,TWR_029,19.047258,72.814666,Haji Ali,271,Wednesday,16,Kandivali,Girgaon
USR_0183,2025-03-19 16:18:59,data_session,TWR_026,19.025109,72.855362,Navy Nagar,TWR_026,19.024628,72.853129,Navy Nagar,91,Wednesday,16,Colaba,Navy Nagar
USR_0461,2025-03-19 16:19:33,data_session,TWR_016,19.121341,72.883125,Andheri East,TWR_016,19.116961,72.880272,Andheri East,256,Wednesday,16,Wadala,Lower Parel
USR_0376,2025-03-19 16:19:49,data_session,TWR_014,19.126699,72.830946,Kurla,TWR_014,19.123039,72.836129,Kurla,585,Wednesday,16,Bandra East,Andheri East
USR_0447,2025-03-19 16:21:36,sms,TWR_024,19.046362,72.821198,Nariman Point,TWR_021,19.234017,72.857257,Borivali,0,Wednesday,16,Colaba,BKC
USR_0442,2025-03-19 16:21:55,call,TWR_019,19.189665,72.843949,Malad,TWR_002,19.017777,72.84675,Colaba,22,Wednesday,16,Goregaon,Vikhroli
USR_0014,2025-03-19 16:22:17,data_session,TWR_017,19.126501,72.912674,Powai,TWR_017,19.126173,72.915065,Powai,165,Wednesday,16,Navy Nagar,Powai
USR_0017,2025-03-19 16:22:18,call,TWR_027,19.09837,72.888483,Ghatkopar,TWR_002,19.016909,72.846665,Colaba,17,Wednesday,16,Girgaon,Lower Parel
USR_0294,2025-03-19 16:23:33,data_session,TWR_001,19.075415,72.877376,Churchgate,TWR_001,19.078648,72.880858,Churchgate,334,Wednesday,16,Goregaon,Lower Parel
USR_0345,2025-03-19 16:23:39,call,TWR_030,19.174763,72.949309,Mulund,TWR_006,19.061858,72.831305,Worli,155,Wednesday,16,Mulund,Lower Parel
USR_0091,2025-03-19 16:23:42,call,TWR_007,19.067885,72.877084,BKC,TWR_024,19.043295,72.821723,Nariman Point,94,Wednesday,16,Thane,BKC
USR_0006,2025-03-19 16:23:44,sms,TWR_025,19.13662,72.917084,Vikhroli,TWR_018,19.165828,72.851945,Goregaon,0,Wednesday,16,Haji Ali,Vikhroli
USR_0201,2025-03-19 16:24:22,sms,TWR_001,19.076603,72.877416,Churchgate,TWR_001,19.075694,72.87465,Churchgate,0,Wednesday,16,Andheri West,Churchgate
USR_0211,2025-03-19 16:24:55,sms,TWR_007,19.067769,72.875287,BKC,TWR_016,19.123819,72.884594,Andheri East,0,Wednesday,16,Mahim,BKC
USR_0398,2025-03-19 16:25:07,sms,TWR_003,19.031876,72.841835,Marine Lines,TWR_030,19.175363,72.948377,Mulund,0,Wednesday,16,Wadala,Marine Lines
USR_0056,2025-03-19 16:25:20,data_session,TWR_024,19.04289,72.821184,Nariman Point,TWR_024,19.044246,72.821071,Nariman Point,310,Wednesday,16,Kurla,Navy Nagar
USR_0350,2025-03-19 16:26:18,data_session,TWR_007,19.070376,72.875871,BKC,TWR_007,19.069454,72.879737,BKC,147,Wednesday,16,Borivali,BKC
USR_0325,2025-03-19 16:26:34,call,TWR_016,19.120966,72.878493,Andheri East,TWR_028,19.069846,72.885406,Wadala,350,Wednesday,16,Haji Ali,Andheri East
USR_0442,2025-03-19 16:26:58,data_session,TWR_025,19.139199,72.916347,Vikhroli,TWR_025,19.141773,72.916856,Vikhroli,206,Wednesday,16,Goregaon,Vikhroli
USR_0350,2025-03-19 16:27:02,data_session,TWR_007,19.06943,72.878467,BKC,TWR_007,19.068214,72.878727,BKC,70,Wednesday,16,Borivali,BKC
USR_0252,2025-03-19 16:27:15,data_session,TWR_016,19.116488,72.884867,Andheri East,TWR_016,19.119006,72.884141,Andheri East,148,Wednesday,16,Goregaon,Andheri East
USR_0376,2025-03-19 16:27:19,call,TWR_012,19.059364,72.849742,Bandra East,TWR_014,19.127957,72.837396,Kurla,34,Wednesday,16,Bandra East,Andheri East
USR_0147,2025-03-19 16:28:02,data_session,TWR_017,19.12227,72.913808,Powai,TWR_017,19.126397,72.919261,Powai,76,Wednesday,16,Haji Ali,Powai
USR_0339,2025-03-19 16:28:06,sms,TWR_022,19.21411,72.978003,Thane,TWR_018,19.164408,72.853717,Goregaon,0,Wednesday,16,Navy Nagar,Thane
USR_0311,2025-03-19 16:28:11,call,TWR_003,19.03392,72.838604,Marine Lines,TWR_006,19.057393,72.830726,Worli,27,Wednesday,16,Haji Ali,Sion
USR_0098,2025-03-19 16:28:51,data_session,TWR_003,19.030884,72.839912,Marine Lines,TWR_003,19.036907,72.841563,Marine Lines,780,Wednesday,16,Colaba,Marine Lines
USR_0477,2025-03-19 16:29:09,data_session,TWR_025,19.138525,72.915279,Vikhroli,TWR_025,19.135979,72.914696,Vikhroli,130,Wednesday,16,Wadala,Vikhroli
USR_0022,2025-03-19 16:29:22,data_session,TWR_013,19.110318,72.869918,Sion,TWR_013,19.111411,72.868275,Sion,29,Wednesday,16,Sion,BKC
USR_0265,2025-03-19 16:30:17,data_session,TWR_007,19.067094,72.875859,BKC,TWR_007,19.06963,72.877455,BKC,347,Wednesday,16,Chembur,Nariman Point
USR_0076,2025-03-19 16:30:18,data_session,TWR_025,19.138314,72.920313,Vikhroli,TWR_025,19.138429,72.920484,Vikhroli,29,Wednesday,16,Bandra West,Vikhroli
USR_0271,2025-03-19 16:31:00,data_session,TWR_028,19.07731,72.880311,Wadala,TWR_028,19.072596,72.882699,Wadala,251,Wednesday,16,Bandra East,Wadala
USR_0044,2025-03-19 16:31:12,sms,TWR_010,19.135669,72.834438,Mahim,TWR_025,19.135992,72.918266,Vikhroli,0,Wednesday,16,Bandra West,Mahim
USR_0125,2025-03-19 16:31:14,data_session,TWR_016,19.11951,72.879136,Andheri East,TWR_016,19.123491,72.881499,Andheri East,221,Wednesday,16,Sion,Andheri East
USR_0450,2025-03-19 16:31:22,data_session,TWR_003,19.031389,72.841182,Marine Lines,TWR_003,19.03274,72.841961,Marine Lines,27,Wednesday,16,Chembur,Powai
USR_0059,2025-03-19 16:32:59,call,TWR_007,19.066337,72.87601,BKC,TWR_001,19.077419,72.878492,Churchgate,16,Wednesday,16,Navy Nagar,BKC
USR_0137,2025-03-19 16:33:40,data_session,TWR_017,19.123973,72.91402,Powai,TWR_017,19.125056,72.915622,Powai,580,Wednesday,16,Girgaon,Powai
USR_0367,2025-03-19 16:33:55,data_session,TWR_016,19.119927,72.884068,Andheri East,TWR_016,19.118988,72.880482,Andheri East,295,Wednesday,16,Mulund,Andheri East
USR_0321,2025-03-19 16:34:03,call,TWR_002,19.017992,72.848762,Colaba,TWR_013,19.111349,72.868544,Sion,154,Wednesday,16,Colaba,Powai
USR_0044,2025-03-19 16:34:37,data_session,TWR_010,19.140719,72.834268,Mahim,TWR_010,19.141018,72.837764,Mahim,148,Wednesday,16,Bandra West,Mahim
USR_0101,2025-03-19 16:35:34,data_session,TWR_004,19.054034,72.842162,Girgaon,TWR_004,19.055485,72.841096,Girgaon,439,Wednesday,16,Mahim,Sion
USR_0307,2025-03-19 16:36:27,call,TWR_005,19.089328,72.865907,Mumbai Central,TWR_006,19.061206,72.829171,Worli,155,Wednesday,16,Goregaon,Mahim
USR_0231,2025-03-19 16:36:35,data_session,TWR_007,19.066829,72.880751,BKC,TWR_007,19.066122,72.874647,BKC,54,Wednesday,16,Ghatkopar,BKC
USR_0123,2025-03-19 16:36:41,sms,TWR_027,19.102587,72.89396,Ghatkopar,TWR_024,19.042819,72.820354,Nariman Point,0,Wednesday,16,Sion,Ghatkopar
USR_0316,2025-03-19 16:39:18,call,TWR_015,19.112804,72.869943,Andheri West,TWR_014,19.124759,72.832944,Kurla,62,Wednesday,16,Thane,Worli
USR_0071,2025-03-19 16:39:41,call,TWR_002,19.01882,72.842828,Colaba,TWR_008,19.05724,72.831182,Lower Parel,71,Wednesday,16,Bandra West,Andheri East
USR_0011,2025-03-19 16:40:41,call,TWR_005,19.087456,72.868205,Mumbai Central,TWR_019,19.188478,72.849161,Malad,64,Wednesday,16,Bandra West,Marine Lines
USR_0186,2025-03-19 16:41:36,call,TWR_023,19.075213,72.897297,Chembur,TWR_005,19.087325,72.867713,Mumbai Central,9,Wednesday,16,Chembur,Vikhroli
USR_0447,2025-03-19 16:41:39,data_session,TWR_006,19.059077,72.832069,Worli,TWR_006,19.061346,72.825939,Worli,347,Wednesday,16,Colaba,BKC
USR_0373,2025-03-19 16:42:01,sms,TWR_001,19.078479,72.874503,Churchgate,TWR_026,19.027929,72.854277,Navy Nagar,0,Wednesday,16,Bandra East,Churchgate
